"Rank","Address","XDP Allocation","Raw Amount","Block","Tx Hash"
"144","0xef3f9dbee239439225f55fffc40e725e69631174","82365.550464727217184532","82365550464727217184532","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"145","0xc8d603150bf1bfb1782f0167e6065a083cf7a1ec","81312.038946762714130235","81312038946762714130235","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"146","0xa0be6e7f9b35914fce5a45a8c9a0ac2d4051a941","80728.943940462993883682","80728943940462993883682","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"147","0x890a06323d4258313d8888939a49712d6f02e7d8","80623.281655278607506932","80623281655278607506932","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"148","0x8df9a299ab154b11dc4af97c8fc509b9ea529db8","80308.361167385130084248","80308361167385130084248","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"149","0xa7979bf13cf4949614ac6c7d308f809ae2712ddf","79629.853949427913547126","79629853949427913547126","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"150","0xc7ccb50c2d46ada42d4b015dde28271698fa06c5","79335.836010360780635572","79335836010360780635572","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"151","0x8b8291f4d43cd878ec58cf1136af321d4dda4756","77334.368802522061340804","77334368802522061340804","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"152","0xa99e62e106ebc441b6359b7d89424228e59e6a48","77266.728596558545760289","77266728596558545760289","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"153","0x179cebb70d1eabe3926a03067e3e73dd6cb38fc8","75877.752445681585215916","75877752445681585215916","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"154","0xf47c30c858516fbf4fff0d4b41f6db0586d9504e","75867.001242107606816907","75867001242107606816907","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"155","0x93d46570db19afdd9f5aa60faed5fd49c35e0214","75811.145076060949647862","75811145076060949647862","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"156","0x1fc2d7241ef3692167dd0f66a52ebf5730345563","73983.662668512641211981","73983662668512641211981","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"157","0x73c2e8d7cb588434a2b188719a00132a335642ce","73602.771771093384694116","73602771771093384694116","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"158","0xda24bf9ed2b19ff923ae0257e230b39c68bb0721","73151.824532158142366263","73151824532158142366263","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"159","0xc5bddbacc66045771a67fc9b93cde60798bdcbac","72677.161577393255326501","72677161577393255326501","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"160","0x8ef0d5349ef9b388f2fc5b3c045f7f2fac253ddb","71861.401372404712879994","71861401372404712879994","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"161","0x6e8d556f9519f40c1ed377010b17306e30006f14","70609.291879484043872351","70609291879484043872351","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"162","0x08095fcf189edd91bf5efca961b2030df8f8820c","69460.786531610322558203","69460786531610322558203","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"163","0xbb3e06425089752f53b60670276ae44468c095a1","69456.231540507577327986","69456231540507577327986","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"164","0x208943c711abf2a1e81b42194be4df8c47f9d583","69197.666934830683254624","69197666934830683254624","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"165","0xddd057ef9f96578e8b070b7a89ab6204642e0390","68539.868649528177532634","68539868649528177532634","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"166","0xf24f43d58d79fd48b0bab17b16146d76a6666592","66957.380048660023144221","66957380048660023144221","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"167","0x0954412cd3d1dec71e24b5792cc7ce00aebf1891","65506.48448603220003709","65506484486032200037090","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"168","0x0bb7343d4157902f6fe21dc7674f7f8d6d038f13","64875.91377230666852106","64875913772306668521060","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"169","0xba3c161fe5aa27e81b234cfa08a17acc2ad5b034","64718.919300749962725766","64718919300749962725766","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"170","0xaaf4c0bc93be91c5c1238ba9f7421199b063c6fa","64393.867208804309576158","64393867208804309576158","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"171","0xb53b896d46e6f5eeec653d91082c4d885212bc60","64222.93493519581235318","64222934935195812353180","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"172","0xab4955ddce06e434636b4b7216d30505cba9029a","64062.228672435688722633","64062228672435688722633","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"173","0x46a51eed722f10df7a5b5c50ab5b8ed18f8ad6a5","63955.760940692469567317","63955760940692469567317","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"174","0xdefd4f7af597970d5f2cedda3d1894e3e5680963","63598.186217368243552568","63598186217368243552568","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"175","0xc84799a2d21b1132d39fb05270b6c90f410a450e","62460.261441498770652968","62460261441498770652968","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"176","0x69f4b605bfbb04ad544792756581c7653fe0fd03","62395.7729017283373714","62395772901728337371400","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"177","0xb9fa848a6f81ce6d203ab2b6a2de7eaff5c1960e","61388.404639247288324623","61388404639247288324623","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"178","0x1797ac6361879cc2da6b922bb0f060c6be109cf9","60402.683543458983328122","60402683543458983328122","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"179","0xe7857e732af1e714aecafbee4cd33e16e9b1bc62","59963.545466522203448137","59963545466522203448137","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"180","0xe894f6607c343f9851d69173831d5f07d67a3700","59635.451979081351255917","59635451979081351255917","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"181","0x7a47fada134858f306ed4e8bf12de37598b9fd20","59580.591405436832568858","59580591405436832568858","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"182","0x6ed6148ad74b0639d014547a3587901a7903eb25","58850.693958232764510728","58850693958232764510728","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"183","0x8f02cb64f7057887329f083c8285fb7cec5bc44f","58441.445233662104430903","58441445233662104430903","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"184","0x59c2a86bb8042933575688c44fe2c1ba6378d49f","58267.567166322814996241","58267567166322814996241","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"185","0xd8ab5e80fac8165dd36c9e4ff64b89ed8c4fdf6e","58245.485926390746187732","58245485926390746187732","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"186","0x222c62f97b8787314a5b90ea5fce8051399a2542","57613.503446339687934892","57613503446339687934892","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"187","0x27e5fe4690dbc5674a1ee83d985dbeb6ee4ff868","57583.378243502414160427","57583378243502414160427","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"188","0x023a01bec16bfc5a8849796a5a297aca04428090","57163.092521883817930416","57163092521883817930416","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"189","0x0c8b8749b06bcaad73cd5854db79142bbb5bd0fe","57157.667317030505943164","57157667317030505943164","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"190","0x6e46fd8067089427bd61a16787e44fd4d2f24482","56213.456648454367129107","56213456648454367129107","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"191","0xe57398590d11f5aacc6e0b120d532044f7af3e2b","55447.280927590514517459","55447280927590514517459","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"192","0xb90582fce30b8a5ea092e7a2332f63d8b56ce09c","54566.196176787579365933","54566196176787579365933","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"193","0x0145eef97ebfd085c8cd24404c7bb38021cb7f9e","54556.780037793745048798","54556780037793745048798","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"194","0x8199f0b8fe286de19a0e737f192ac759865b9122","54088.866837783615442319","54088866837783615442319","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"195","0x981755eb0ad24e257aba59f5c35e5c9737e340df","53648.725276496282901257","53648725276496282901257","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"196","0x8d7175fbafe46924bcd3010c6c28040cf987824e","53339.99901206878790022","53339999012068787900220","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"197","0xd2ac5cef7e3f21f08f4a25b03f242893c99c5a47","52976.464383819891323442","52976464383819891323442","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"198","0x2ac19b2935eb5036f2279381261fa0f7ff3c73b1","52837.801143884243192455","52837801143884243192455","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"199","0x82340448986d9788a7ba3a8d400d751432977d1a","52678.386291584755871544","52678386291584755871544","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"200","0x144ffb342ca31940729e93b6e9a03c9ba5c88c84","52575.578657835424779783","52575578657835424779783","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"201","0x6a429b4d20c2443acb42d6130067f1c8cbf2f135","52487.733203751699113759","52487733203751699113759","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"202","0x936215be33ad684abc6044d40ec09f6c6c6c28e8","52264.876475509026324808","52264876475509026324808","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"203","0x9ca556748f3acaf1e4f04d6d6fc63d288a0c58c3","51937.987372199567213816","51937987372199567213816","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"204","0x5f7fa1d3b52768c19557ac8a2c952958646bed7f","51139.805184610399954233","51139805184610399954233","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"205","0x6920f48b0a09ebe511c0ccced45d14e9458085c9","50875.409390783199280318","50875409390783199280318","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"206","0x69421fd0099582730233083da0ff79f33c865476","50807.166865577524425713","50807166865577524425713","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"207","0x13f03a839a0870d8834e250a7ac13dd9965a9e53","50779.384357667602542867","50779384357667602542867","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"208","0x1c24b770c10df912d5dceda3de5be925fcd45713","49893.278059183448799231","49893278059183448799231","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"209","0x28e6425f12208133748b684d82dc6de3d730156a","49790.265903202360680156","49790265903202360680156","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"210","0xbf4d92a917fdbe845aeb3b0ebea4d15d7bfc8e1c","49267.505907799378985799","49267505907799378985799","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"211","0x1bd10da97b9dc92ab7f83ce4ca17ee33bc0eba0d","48955.959078499112799636","48955959078499112799636","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"212","0x2c30f2aae8ec10238806030a73bd1ee38d2bf9dd","48790.921243994621122364","48790921243994621122364","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"213","0x966d8d1d4dfb2f6e61011cfdc86660e435eb4490","48436.956697172446106984","48436956697172446106984","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"214","0xc9d5f0e6a8c49057b347d168b37b1d1aebaa70ec","48436.765867801169070112","48436765867801169070112","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"215","0x7a4d0c11e6777839b63e6d5e4a44793f73a6dbc2","47728.72577475862138476","47728725774758621384760","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"216","0x0f5ff3e4dd5a376535abf02d6887ae08b22adfb6","47366.140133221154185874","47366140133221154185874","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"217","0x76399c125d8c976f33f1b1fe4e0d99928140a8f8","47088.484502808346330974","47088484502808346330974","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"218","0x9213ce770feea746c2fc96a07d6d54cf52c7d539","47064.407881131934942062","47064407881131934942062","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"219","0xbf5543cad481aa1246bcb2154a7f57aa1d0ead6b","47017.479249254421146344","47017479249254421146344","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"220","0xb396ecaf2e68def8739d61d7f8a095eda63ed736","46741.109610902027512327","46741109610902027512327","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"221","0xcc6adb8bc767b5e5b4e2069e18d2d97e21a0c8c1","46514.423803524829464077","46514423803524829464077","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"222","0xdcd08f7bab070b20058c585ccd73af035e573076","46292.394166462875063861","46292394166462875063861","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"223","0x0d51c861e828e760702575b835965f231c9ba8e3","46187.08607978461009847","46187086079784610098470","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"224","0x85fc6d9989fbb368cc0513a77ac9cc5dfc0d53ce","45154.47985621115755664","45154479856211157556640","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"225","0x510198e303b554a1fd963298186d645159238369","45099.397918573917248891","45099397918573917248891","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"226","0x171adf423458ce551013392f53ae9801abb11048","45094.343875152625455104","45094343875152625455104","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"227","0xd9eba6cd776e57db63673dfb60ea0bda955c9c4d","45062.220367250556769516","45062220367250556769516","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"228","0xa07aeeb24ad8f043feb599cbe81ddbb34930ebec","44846.979970868213879782","44846979970868213879782","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"229","0x27f52001162cd8d396dc4513142c9a0b54cddd89","44815.814462223001720171","44815814462223001720171","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"230","0xfc9c7ef4ca6daf81f6276c40213afa7791bd0569","44744.275202273149477747","44744275202273149477747","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"231","0x9aea29a1a0eb5b6a2db345d97358223a73f2e936","44660.255060878030441767","44660255060878030441767","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"232","0x5cf91569ccfea5718645c526d3e5d513683818b0","44504.418579202925758577","44504418579202925758577","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"233","0x6909e319f1f06e889cbea77ad8519e99355532b8","44499.08658591653057461","44499086585916530574610","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"234","0xe18cc4d3d2fd71750b103c18871a0fbd42260322","44360.271667400331012286","44360271667400331012286","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"235","0x84925497e6d5c8a9ac48255002b9151dee017e35","44168.674207772337470468","44168674207772337470468","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"236","0xb3376facc6c3feaf2016c6b489fa8cbc64ebe6f8","44024.358271862134649759","44024358271862134649759","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"237","0x097b9b398f2f8cfe94ffb70dccded22017b01557","44019.356969779267779543","44019356969779267779543","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"238","0xe35069667e7555024f2811ab8b55a282dd179d12","43878.729719051443115357","43878729719051443115357","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"239","0x19a461e3132ab3c9013003403088d69645129209","43786.861833468041992498","43786861833468041992498","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"240","0xd8e6200bb0239c1c743d89e06a90b4e22b574f07","43562.429326923051949639","43562429326923051949639","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"241","0x75a11873957fdcbc1463fd92962247efe4ac497b","43303.283608986606154856","43303283608986606154856","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"242","0x650db3ea60bd3d4cf1db60d8a67882f92cba1206","43262.792328801924256245","43262792328801924256245","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"243","0xeca0814b85953386c93002fe1178d1131fd61718","42946.58151386953097221","42946581513869530972210","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"244","0x386b5abd868370755ecc7a7a1a42c789ac3019ef","42907.670757240468089794","42907670757240468089794","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"245","0x9c24a1f1b8f6091cb3b56ca124da472c977cccef","42729.866586887572746468","42729866586887572746468","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
"246","0x8dbe9ca7870a32003f38942fea25ffc324b30def","42316.264639032248444537","42316264639032248444537","51115411","0xe479692caeeddc05c74f9000c9c1034afa63777a4f7c39f9852407cde44c2052"
